,0
0,PLEKHN1
1,HES4
2,ISG15
3,TNFRSF18
4,TNFRSF4
5,PRDM16
6,SMIM1
7,TNFRSF25
8,TNFRSF9
9,SLC2A5
10,MIR34AHG
11,RBP7
12,KIF1B
13,PGD
14,MTHFR
15,AL021155.5
16,TNFRSF1B
17,DHRS3
18,LRRC38
19,CROCC
20,PADI2
21,PADI4
22,IFFO2
23,NBL1
24,CDA
25,KIF17
26,ZBTB40
27,C1QA
28,C1QC
29,C1QB
30,ID3
31,FUCA1
32,CNR2
33,CLIC4
34,RUNX3
35,STMN1
36,ZNF683
37,FGR
38,IFI6
39,PTAFR
40,AL360012.1
41,SDC3
42,MARCKSL1
43,CLSPN
44,CSF3R
45,ZC3H12A
46,CDCA8
47,COL9A2
48,CITED4
49,SCMH1
50,HIVEP3
51,CDC20
52,ARMH1
53,KIF2C
54,PTCH2
55,PDZK1IP1
56,TAL1
57,ELAVL4
58,LINC02812
59,TACSTD2
60,JUN
61,NFIA
62,PATJ
63,ROR1
64,AK4
65,AL513493.1
66,PDE4B
67,TCTEX1D1
68,IL23R
69,IL12RB2
70,GADD45A
71,DEPDC1
72,NEXN
73,DNAJB4
74,AC103591.3
75,LINC01781
76,TTLL7
77,MCOLN2
78,COL24A1
79,ODF2L
80,GBP1
81,GBP5
82,LRRC8C
83,TGFBR3
84,FNBP1L
85,BCAR3
86,AC118469.2
87,CNN3
88,CDC14A
89,VCAM1
90,S1PR1
91,VAV3
92,FAM102B
93,AMPD2
94,GSTM2
95,GSTM1
96,GSTM3
97,CSF1
98,CHI3L2
99,C1orf162
100,TMIGD3
101,RHOC
102,PPM1J
103,LINC01357
104,PHTF1
105,PTPN22
106,HIPK1-AS1
107,DENND2C
108,CD2
109,TENT5C
110,AC253572.2
111,AC245014.3
112,CD160
113,AC239799.2
114,NOTCH2NLA
115,FMO5
116,CHD1L
117,LINC02805
118,FCGR1A
119,HIST2H2AA4
120,SV2A
121,C1orf54
122,CTSS
123,C1orf56
124,MLLT11
125,RORC
126,S100A10
127,S100A11
128,LOR
129,S100A9
130,S100A12
131,S100A8
132,S100A6
133,S100A4
134,S100A13
135,RAB13
136,IL6R
137,PKLR
138,LMNA
139,SEMA4A
140,SH2D2A
141,ETV3
142,FCRL5
143,FCRL4
144,FCRL3
145,FCRL2
146,FCRL1
147,CD5L
148,CD1A
149,CD1C
150,CD1B
151,CD1E
152,MNDA
153,PYHIN1
154,AIM2
155,FCER1A
156,LINC01133
157,PEA15
158,CD84
159,SLAMF1
160,SLAMF7
161,LY9
162,CD244
163,FCER1G
164,APOA2
165,AL592295.5
166,FCGR2A
167,HSPA6
168,FCGR3A
169,FCGR2B
170,FCRLA
171,SH2D1B
172,NUF2
173,PBX1
174,CD247
175,CREG1
176,RCSD1
177,XCL2
178,XCL1
179,ATP1B1
180,F5
181,SELP
182,C1orf112
183,SELL
184,DNM3
185,TNFSF4
186,CACYBP
187,TNR
188,CLEC20A
189,RALGPS2
190,ABL2
191,IER5
192,GLUL
193,RGS16
194,NPL
195,NCF2
196,RGL1
197,C1orf21
198,EDEM3
199,IVNS1ABP
200,PTGS2
201,RGS18
202,RGS1
203,RGS13
204,RGS2
205,AL136456.1
206,CFH
207,ASPM
208,DENND1B
209,MIR181A1HG
210,KIF14
211,LAD1
212,TNNI1
213,IPO9
214,CHIT1
215,BTG2
216,ZBED6
217,SLC45A3
218,AC119673.2
219,CTSE
220,RHEX
221,DYRK3
222,PIGR
223,PFKFB2
224,CR2
225,CR1
226,MIR29B2CHG
227,CD34
228,G0S2
229,ATF3
230,VASH2
231,CENPF
232,MARC1
233,HLX
234,DUSP10
235,FAM177B
236,TMEM63A
237,STUM
238,MAP3K21
239,LYST
240,GPR137B
241,CHRM3-AS2
242,KMO
243,CHML
244,EXO1
245,CEP170
246,EFCAB2
247,NLRP3
248,GCSAML
249,TRIM58
250,PXDN
251,RSAD2
252,RNF144A
253,LINC01871
254,LINC00299
255,ID2
256,ASAP2
257,ADAM17
258,RRM2
259,TRIB2
260,FAM49A
261,SMC6
262,SDC1
263,RHOB
264,MFSD2B
265,CENPA
266,FOSL2
267,EHD3
268,LTBP1
269,RASGRP3
270,CDC42EP3
271,CYP1B1
272,HNRNPLL
273,GALM
274,SLC8A1
275,PRKCE
276,EPAS1
277,TTC7A
278,EPCAM
279,CLHC1
280,CCDC88A
281,BCL11A
282,PELI1
283,AC012368.1
284,LGALSL
285,LINC02245
286,SLC1A4
287,LINC02576
288,SPRED2
289,MEIS1
290,CNRIP1
291,PLEK
292,MXD1
293,CD207
294,NAGK
295,DYSF
296,HK2
297,REG1B
298,REG1A
299,CAPG
300,SFTPB
301,GNLY
